judge,candidate_chosen,candidate_not_chosen,TimeTaken,Internal,DateCreated
mhomhecomhel,1760_alltaskscropped,6_alltaskscropped,506,undefined,19/02/201709:36:00
mhomhecomhel,Y2hi,1691_alltaskscropped,508,undefined,17/02/201711:17:00
mhomhecomhel,1099_alltaskscropped,1523_alltaskscropped,516,TRUE,22/02/201713:41:00
mhomhecomhel,481_alltaskscropped,1960_alltaskscropped,516,undefined,16/02/201713:59:00
mhomhecomhel,1295_alltaskscropped,1366_alltaskscropped,518,TRUE,18/03/201712:17:00
mhomhecomhel,1006_alltaskscropped,155_alltaskscropped,524,TRUE,22/02/201713:40:00
mhomhecomhel,1003_alltaskscropped,573_alltaskscropped,537,undefined,20/02/201711:43:00
mhomhecomhel,1215_alltaskscropped,822_alltaskscropped,541,undefined,19/02/201709:44:00
mhomhecomhel,1483_alltaskscropped,1347_alltaskscropped,543,TRUE,17/03/201707:45:00
mhomhecomhel,271_alltaskscropped,1151_alltaskscropped,547,undefined,17/02/201711:26:00
mhomhecomhel,109_alltaskscropped,404_alltaskscropped,554,undefined,16/02/201710:19:00
mhomhecomhel,595_alltaskscropped,1873_alltaskscropped,557,undefined,16/02/201714:28:00
mhomhecomhel,111_alltaskscropped,1951_alltaskscropped,567,undefined,16/02/201709:46:00
mhomhecomhel,91_alltaskscropped,1996_alltaskscropped,579,TRUE,21/03/201710:16:00
mhomhecomhel,624_alltaskscropped,437_alltaskscropped,587,undefined,16/02/201714:44:00
mhomhecomhel,132_alltaskscropped,724_alltaskscropped,589,TRUE,24/02/201709:10:00
mhomhecomhel,195_alltaskscropped,1233_alltaskscropped,597,TRUE,27/02/201713:38:00
mhomhecomhel,1108_alltaskscropped,376_alltaskscropped,60,undefined,17/02/201710:59:00
mhomhecomhel,1326_alltaskscropped,819_alltaskscropped,605,undefined,16/02/201714:06:00
mhomhecomhel,1061_alltaskscropped,1921_alltaskscropped,609,undefined,17/02/201710:26:00
mhomhecomhel,110_alltaskscropped,1377_alltaskscropped,61,undefined,17/02/201712:02:00
mhomhecomhel,1218_alltaskscropped,959_alltaskscropped,618,undefined,20/02/201711:45:00
mhomhecomhel,123_alltaskscropped,1089_alltaskscropped,62,TRUE,18/03/201712:13:00
mhomhecomhel,1224_alltaskscropped,1102_alltaskscropped,62,undefined,16/02/201714:30:00
mhomhecomhel,1090_alltaskscropped,943_alltaskscropped,622,TRUE,18/03/201712:06:00
mhomhecomhel,938_alltaskscropped,1796_alltaskscropped,625,TRUE,22/02/201713:45:00
mhomhecomhel,1381_alltaskscropped,1868_alltaskscropped,628,TRUE,22/02/201713:49:00
mhomhecomhel,776_alltaskscropped,1439_alltaskscropped,637,undefined,19/02/201709:29:00
mhomhecomhel,1311_alltaskscropped,1752_alltaskscropped,639,undefined,16/02/201709:28:00
mhomhecomhel,1561_alltaskscropped,144_alltaskscropped,647,undefined,17/02/201711:30:00
mhomhecomhel,71_alltaskscropped,1058_alltaskscropped,661,undefined,20/02/201711:34:00
mhomhecomhel,389_alltaskscropped,1975_alltaskscropped,665,undefined,17/02/201711:49:00
mhomhecomhel,1161_alltaskscropped,1937_alltaskscropped,674,TRUE,24/02/201714:57:00
mhomhecomhel,391_alltaskscropped,1174_alltaskscropped,675,undefined,16/02/201709:50:00
mhomhecomhel,1139_alltaskscropped,1948_alltaskscropped,676,TRUE,27/02/201714:13:00
mhomhecomhel,1077_alltaskscropped,39_alltaskscropped,682,TRUE,18/03/201712:12:00
mhomhecomhel,490_alltaskscropped,1188_alltaskscropped,706,undefined,17/02/201710:30:00
mhomhecomhel,461_alltaskscropped,565_alltaskscropped,713,undefined,16/02/201714:03:00
mhomhecomhel,836_alltaskscropped,77_alltaskscropped,719,TRUE,04/03/201712:22:00
mhomhecomhel,1550_alltaskscropped,797_alltaskscropped,722,undefined,16/02/201714:35:00
mhomhecomhel,1111_alltaskscropped,1450_alltaskscropped,732,undefined,16/02/201710:08:00
mhomhecomhel,1190_alltaskscropped,223_alltaskscropped,739,undefined,19/02/201708:30:00
mhomhecomhel,1925_alltaskscropped,1334_alltaskscropped,752,TRUE,21/03/201710:22:00
mhomhecomhel,758_alltaskscropped,1079_alltaskscropped,755,TRUE,22/02/201713:42:00
mhomhecomhel,560_alltaskscropped,619_alltaskscropped,77,undefined,17/02/201711:53:00
mhomhecomhel,1435_alltaskscropped,179_alltaskscropped,775,undefined,16/02/201714:21:00
mhomhecomhel,1073_alltaskscropped,1254_alltaskscropped,793,TRUE,10/04/201708:56:00
mhomhecomhel,205_alltaskscropped,1268_alltaskscropped,824,TRUE,22/02/201709:18:00
mhomhecomhel,1368_alltaskscropped,1551_alltaskscropped,858,undefined,16/02/201711:00:00
mhomhecomhel,1604_alltaskscropped,932_alltaskscropped,868,undefined,16/02/201709:49:00
mhomhecomhel,Y6hi,1082_alltaskscropped,888,TRUE,22/02/201713:52:00
mhomhecomhel,79_alltaskscropped,132_alltaskscropped,918,undefined,17/02/201710:40:00
mhomhecomhel,1984_alltaskscropped,455_alltaskscropped,927,TRUE,22/02/201708:20:00
mhomhecomhel,1900_alltaskscropped,1563_alltaskscropped,984,undefined,16/02/201714:13:00
mhomhecomhel,235_alltaskscropped,590_alltaskscropped,1005,undefined,16/02/201710:12:00
mhomhecomhel,1480_alltaskscropped,Y6lo,1036,TRUE,27/02/201713:21:00
mhomhecomhel,1097_alltaskscropped,79_alltaskscropped,1073,TRUE,22/02/201714:04:00
mhomhecomhel,1915_alltaskscropped,1568_alltaskscropped,1095,undefined,19/02/201708:16:00
mhomhecomhel,985_alltaskscropped,1726_alltaskscropped,1102,undefined,20/02/201711:26:00
mhomhecomhel,1139_alltaskscropped,71_alltaskscropped,1151,undefined,16/02/201710:00:00
mhomhecomhel,1426_alltaskscropped,63_alltaskscropped,1212,undefined,17/02/201711:04:00
mhomhecomhel,351_alltaskscropped,528_alltaskscropped,1265,undefined,16/02/201714:42:00
mhomhecomhel,211_alltaskscropped,249_alltaskscropped,1279,undefined,16/02/201714:17:00
mhomhecomhel,1146_alltaskscropped,Y5lo,1304,TRUE,04/03/201712:01:00
mhomhecomhel,1457_alltaskscropped,293_alltaskscropped,1562,TRUE,18/03/201712:05:00
mhomhecomhel,1636_alltaskscropped,915_alltaskscropped,1692,undefined,20/02/201711:13:00
mhomhecomhel,1918_alltaskscropped,1980_alltaskscropped,1813,TRUE,22/02/201708:31:00
mhomhecomhel,1184_alltaskscropped,1089_alltaskscropped,2181,undefined,17/02/201710:38:00
mhomhecomhel,252_alltaskscropped,556_alltaskscropped,2518,TRUE,27/02/201713:17:00
mhomhecomhel,333_alltaskscropped,611_alltaskscropped,2754,TRUE,22/02/201708:50:00
mhomhecomhel,1216_alltaskscropped,1735_alltaskscropped,2952,undefined,19/02/201708:03:00
mhomhecomhel,1177_alltaskscropped,836_alltaskscropped,3115,TRUE,22/02/201708:45:00
mhomhecomhel,490_alltaskscropped,421_alltaskscropped,3121,TRUE,22/02/201709:11:00
mhomhecomhel,1053_alltaskscropped,1006_alltaskscropped,3204,undefined,20/02/201711:20:00
mhomhecomhel,1772_alltaskscropped,854_alltaskscropped,3289,undefined,20/02/201711:40:00
mhomhecomhel,543_alltaskscropped,1612_alltaskscropped,337,TRUE,18/03/201711:44:00
mhomhecomhel,1014_alltaskscropped,1372_alltaskscropped,3662,undefined,19/02/201708:55:00
mhomhecomhel,1708_alltaskscropped,1139_alltaskscropped,4127,undefined,20/02/201711:33:00
mhomhecomhel,673_alltaskscropped,1971_alltaskscropped,6342,undefined,19/02/201709:27:00
mhomhecomhel,1442_alltaskscropped,628_alltaskscropped,7424,undefined,19/02/201709:17:00
mhomhecomhel,775_alltaskscropped,1038_alltaskscropped,7846,undefined,16/02/201710:40:00
mhomhecomhel,401_alltaskscropped,1165_alltaskscropped,8074,undefined,17/02/201711:44:00
mhomhecomhel,1214_alltaskscropped,330_alltaskscropped,9101,undefined,20/02/201712:05:00
mhomhecomhel,1054_alltaskscropped,630_alltaskscropped,9465,undefined,20/02/201712:48:00
mhomhecomhel,501_alltaskscropped,869_alltaskscropped,1976,TRUE,27/02/201714:12:00
apzapaczapat,141_alltaskscropped,1415_alltaskscropped,202,undefined,14/02/201710:28:00
apzapaczapat,13_alltaskscropped,1941_alltaskscropped,222,undefined,14/02/201710:27:00
apzapaczapat,861_alltaskscropped,842_alltaskscropped,232,undefined,14/02/201710:27:00
apzapaczapat,1591_alltaskscropped,1940_alltaskscropped,244,undefined,14/02/201710:24:00
apzapaczapat,2017_alltaskscropped,713_alltaskscropped,254,undefined,14/02/201710:23:00
apzapaczapat,444_alltaskscropped,1427_alltaskscropped,274,undefined,14/02/201710:27:00
apzapaczapat,594_alltaskscropped,69_alltaskscropped,307,undefined,14/02/201710:26:00
apzapaczapat,157_alltaskscropped,934_alltaskscropped,323,undefined,14/02/201710:23:00
apzapaczapat,1795_alltaskscropped,1332_alltaskscropped,333,undefined,14/02/201710:24:00
apzapaczapat,1138_alltaskscropped,1506_alltaskscropped,401,undefined,14/02/201710:22:00
apzapaczapat,1567_alltaskscropped,707_alltaskscropped,593,undefined,15/02/201715:18:00
apzapaczapat,1437_alltaskscropped,260_alltaskscropped,724,undefined,14/02/201710:26:00
apzapaczapat,1505_alltaskscropped,1410_alltaskscropped,6676,undefined,15/02/201715:29:00
zcnzcolnzcol,394_alltaskscropped,155_alltaskscropped,0,TRUE,19/05/201713:20:00
zcnzcolnzcol,1562_alltaskscropped,1125_alltaskscropped,5,TRUE,19/05/201712:57:00
zcnzcolnzcol,754_alltaskscropped,1699_alltaskscropped,5,TRUE,19/05/201712:57:00
zcnzcolnzcol,1669_alltaskscropped,46_alltaskscropped,6,TRUE,19/05/201712:57:00
zcnzcolnzcol,394_alltaskscropped,155_alltaskscropped,9,TRUE,19/05/201713:20:00
zcnzcolnzcol,637_alltaskscropped,1017_alltaskscropped,9,TRUE,19/05/201712:57:00
zcnzcolnzcol,884_alltaskscropped,1808_alltaskscropped,1,TRUE,19/05/201712:57:00
zcnzcolnzcol,655_alltaskscropped,1932_alltaskscropped,11,TRUE,19/05/201713:21:00
zcnzcolnzcol,294_alltaskscropped,1489_alltaskscropped,11,TRUE,19/05/201713:20:00
zcnzcolnzcol,427_alltaskscropped,1634_alltaskscropped,12,TRUE,19/05/201713:19:00
zcnzcolnzcol,1341_alltaskscropped,1010_alltaskscropped,14,TRUE,19/05/201713:21:00
zcnzcolnzcol,624_alltaskscropped,854_alltaskscropped,15,TRUE,19/05/201713:20:00
zcnzcolnzcol,167_alltaskscropped,955_alltaskscropped,16,TRUE,19/05/201713:21:00
zcnzcolnzcol,402_alltaskscropped,1896_alltaskscropped,16,TRUE,19/05/201713:20:00
zcnzcolnzcol,730_alltaskscropped,1463_alltaskscropped,16,TRUE,19/05/201713:21:00
zcnzcolnzcol,506_alltaskscropped,475_alltaskscropped,17,TRUE,19/05/201713:21:00
zcnzcolnzcol,489_alltaskscropped,1296_alltaskscropped,17,TRUE,19/05/201712:57:00
zcnzcolnzcol,205_alltaskscropped,206_alltaskscropped,17,TRUE,19/05/201713:20:00
zcnzcolnzcol,91_alltaskscropped,225_alltaskscropped,17,TRUE,19/05/201713:20:00
zcnzcolnzcol,1667_alltaskscropped,1691_alltaskscropped,17,TRUE,19/05/201713:21:00
zcnzcolnzcol,1934_alltaskscropped,1936_alltaskscropped,18,TRUE,19/05/201713:21:00
zcnzcolnzcol,784_alltaskscropped,223_alltaskscropped,18,TRUE,19/05/201713:20:00
zcnzcolnzcol,652_alltaskscropped,877_alltaskscropped,18,TRUE,19/05/201713:20:00
zcnzcolnzcol,566_alltaskscropped,556_alltaskscropped,18,TRUE,19/05/201713:21:00
zcnzcolnzcol,163_alltaskscropped,482_alltaskscropped,18,TRUE,19/05/201713:21:00
zcnzcolnzcol,1795_alltaskscropped,716_alltaskscropped,19,TRUE,19/05/201713:20:00
zcnzcolnzcol,672_alltaskscropped,1683_alltaskscropped,19,TRUE,19/05/201713:20:00
zcnzcolnzcol,452_alltaskscropped,451_alltaskscropped,19,TRUE,19/05/201713:00:00
zcnzcolnzcol,1804_alltaskscropped,560_alltaskscropped,19,TRUE,19/05/201713:20:00
zcnzcolnzcol,546_alltaskscropped,1394_alltaskscropped,19,TRUE,19/05/201713:20:00
zcnzcolnzcol,1384_alltaskscropped,1813_alltaskscropped,19,TRUE,19/05/201712:57:00
zcnzcolnzcol,1479_alltaskscropped,491_alltaskscropped,2,TRUE,19/05/201713:20:00
zcnzcolnzcol,1800_alltaskscropped,530_alltaskscropped,2,TRUE,19/05/201713:20:00
zcnzcolnzcol,684_alltaskscropped,1361_alltaskscropped,2,TRUE,19/05/201712:57:00
zcnzcolnzcol,1305_alltaskscropped,1844_alltaskscropped,21,TRUE,19/05/201713:20:00
zcnzcolnzcol,462_alltaskscropped,1259_alltaskscropped,21,TRUE,19/05/201712:58:00
zcnzcolnzcol,1468_alltaskscropped,284_alltaskscropped,21,TRUE,19/05/201713:20:00
zcnzcolnzcol,829_alltaskscropped,120_alltaskscropped,22,TRUE,19/05/201713:00:00
zcnzcolnzcol,1343_alltaskscropped,1209_alltaskscropped,22,TRUE,19/05/201713:21:00
zcnzcolnzcol,Y2lo,1532_alltaskscropped,23,TRUE,19/05/201713:20:00
zcnzcolnzcol,1605_alltaskscropped,681_alltaskscropped,23,TRUE,19/05/201713:20:00
zcnzcolnzcol,1424_alltaskscropped,1056_alltaskscropped,24,TRUE,19/05/201712:58:00
zcnzcolnzcol,1091_alltaskscropped,1730_alltaskscropped,24,TRUE,19/05/201712:58:00
zcnzcolnzcol,1937_alltaskscropped,1069_alltaskscropped,24,TRUE,19/05/201713:00:00
zcnzcolnzcol,898_alltaskscropped,1718_alltaskscropped,24,TRUE,19/05/201713:19:00
zcnzcolnzcol,1371_alltaskscropped,229_alltaskscropped,24,TRUE,19/05/201713:20:00
zcnzcolnzcol,1073_alltaskscropped,1620_alltaskscropped,24,TRUE,19/05/201713:19:00
zcnzcolnzcol,571_alltaskscropped,1364_alltaskscropped,24,TRUE,19/05/201713:21:00
zcnzcolnzcol,644_alltaskscropped,516_alltaskscropped,26,TRUE,19/05/201712:57:00
zcnzcolnzcol,677_alltaskscropped,1602_alltaskscropped,26,TRUE,19/05/201712:57:00
zcnzcolnzcol,626_alltaskscropped,283_alltaskscropped,26,TRUE,19/05/201712:58:00
zcnzcolnzcol,1978_alltaskscropped,1973_alltaskscropped,26,TRUE,19/05/201713:19:00
zcnzcolnzcol,1738_alltaskscropped,122_alltaskscropped,27,TRUE,19/05/201713:20:00
zcnzcolnzcol,151_alltaskscropped,1972_alltaskscropped,27,TRUE,19/05/201713:20:00
zcnzcolnzcol,1411_alltaskscropped,121_alltaskscropped,27,TRUE,19/05/201713:19:00
zcnzcolnzcol,1418_alltaskscropped,382_alltaskscropped,28,TRUE,19/05/201713:19:00
zcnzcolnzcol,993_alltaskscropped,1555_alltaskscropped,29,TRUE,19/05/201712:58:00
zcnzcolnzcol,302_alltaskscropped,602_alltaskscropped,3,TRUE,19/05/201712:58:00
zcnzcolnzcol,1085_alltaskscropped,1811_alltaskscropped,3,TRUE,19/05/201713:20:00
zcnzcolnzcol,1888_alltaskscropped,530_alltaskscropped,3,TRUE,19/05/201713:19:00
zcnzcolnzcol,1835_alltaskscropped,1991_alltaskscropped,31,TRUE,19/05/201713:00:00
zcnzcolnzcol,879_alltaskscropped,755_alltaskscropped,31,TRUE,19/05/201712:57:00
zcnzcolnzcol,1942_alltaskscropped,960_alltaskscropped,32,TRUE,19/05/201713:19:00
zcnzcolnzcol,642_alltaskscropped,1524_alltaskscropped,32,TRUE,19/05/201713:20:00
zcnzcolnzcol,528_alltaskscropped,97_alltaskscropped,34,TRUE,19/05/201713:00:00
zcnzcolnzcol,603_alltaskscropped,714_alltaskscropped,36,TRUE,19/05/201712:58:00
zcnzcolnzcol,1970_alltaskscropped,1189_alltaskscropped,37,TRUE,19/05/201713:19:00
zcnzcolnzcol,542_alltaskscropped,670_alltaskscropped,37,TRUE,19/05/201712:57:00
zcnzcolnzcol,1879_alltaskscropped,910_alltaskscropped,38,TRUE,19/05/201713:20:00
zcnzcolnzcol,825_alltaskscropped,119_alltaskscropped,43,TRUE,19/05/201713:20:00
zcnzcolnzcol,411_alltaskscropped,248_alltaskscropped,46,TRUE,19/05/201712:57:00
zcnzcolnzcol,951_alltaskscropped,470_alltaskscropped,47,TRUE,19/05/201712:57:00
zcnzcolnzcol,144_alltaskscropped,523_alltaskscropped,59,TRUE,19/05/201712:57:00
zcnzcolnzcol,889_alltaskscropped,1292_alltaskscropped,71,TRUE,19/05/201712:57:00
zcnzcolnzcol,1329_alltaskscropped,448_alltaskscropped,147,undefined,16/02/201716:39:00
zcnzcolnzcol,792_alltaskscropped,1830_alltaskscropped,283,TRUE,19/05/201712:57:00
zcnzcolnzcol,1230_alltaskscropped,1664_alltaskscropped,334,undefined,16/02/201716:41:00
zcnzcolnzcol,1230_alltaskscropped,1664_alltaskscropped,334,undefined,16/02/201716:41:00
zcnzcolnzcol,737_alltaskscropped,1530_alltaskscropped,387,undefined,16/02/201716:37:00
zcnzcolnzcol,922_alltaskscropped,1797_alltaskscropped,439,undefined,16/02/201716:37:00
zcnzcolnzcol,1581_alltaskscropped,1149_alltaskscropped,656,undefined,16/02/201716:42:00
zcnzcolnzcol,1581_alltaskscropped,1149_alltaskscropped,656,undefined,16/02/201716:42:00
zcnzcolnzcol,669_alltaskscropped,1781_alltaskscropped,774,undefined,16/02/201716:41:00
zcnzcolnzcol,669_alltaskscropped,1781_alltaskscropped,774,undefined,16/02/201716:41:00
zcnzcolnzcol,774_alltaskscropped,1748_alltaskscropped,949,undefined,16/02/201716:36:00
zcnzcolnzcol,508_alltaskscropped,131_alltaskscropped,116,undefined,16/02/201716:39:00
zcnzcolnzcol,583_alltaskscropped,627_alltaskscropped,1251,TRUE,19/05/201713:00:00
zcnzcolnzcol,378_alltaskscropped,1836_alltaskscropped,11332,TRUE,19/05/201713:19:00
miomimcomimo,1291_alltaskscropped,1699_alltaskscropped,11,undefined,16/02/201716:43:00
miomimcomimo,802_alltaskscropped,285_alltaskscropped,12,undefined,16/02/201716:42:00
miomimcomimo,637_alltaskscropped,44_alltaskscropped,762,undefined,16/02/201716:43:00
miomimcomimo,1581_alltaskscropped,1149_alltaskscropped,1177,undefined,16/02/201716:42:00
zwnzwilnzwik,1478_alltaskscropped,1820_alltaskscropped,0,undefined,16/02/201716:35:00
zwnzwilnzwik,1640_alltaskscropped,895_alltaskscropped,278,undefined,16/02/201716:37:00
zwnzwilnzwik,922_alltaskscropped,1797_alltaskscropped,376,undefined,16/02/201716:36:00
zwnzwilnzwik,1478_alltaskscropped,1820_alltaskscropped,533,undefined,16/02/201716:35:00
zrnzrelnzren,285_alltaskscropped,802_alltaskscropped,561,undefined,16/02/201716:47:00
zrnzrelnzren,774_alltaskscropped,1748_alltaskscropped,6911,undefined,16/02/201716:46:00
zanzaflnzafa,486_alltaskscropped,1333_alltaskscropped,2,undefined,16/02/201716:44:00
zanzaflnzafa,760_alltaskscropped,733_alltaskscropped,5,undefined,16/02/201716:48:00
zanzaflnzafa,1023_alltaskscropped,1908_alltaskscropped,7,undefined,16/02/201716:48:00
zanzaflnzafa,1624_alltaskscropped,1494_alltaskscropped,12,undefined,16/02/201716:48:00
zanzaflnzafa,841_alltaskscropped,1110_alltaskscropped,17,undefined,16/02/201716:44:00
zanzaflnzafa,1291_alltaskscropped,1699_alltaskscropped,114,undefined,16/02/201716:44:00
zanzaflnzafa,246_alltaskscropped,1059_alltaskscropped,158,undefined,16/02/201716:44:00
zanzaflnzafa,261_alltaskscropped,1476_alltaskscropped,195,undefined,16/02/201716:45:00
zanzaflnzafa,1860_alltaskscropped,836_alltaskscropped,258,undefined,16/02/201716:45:00
zanzaflnzafa,243_alltaskscropped,871_alltaskscropped,474,undefined,16/02/201716:48:00
zanzaflnzafa,1149_alltaskscropped,1581_alltaskscropped,1104,undefined,16/02/201716:44:00
zanzaflnzafa,1189_alltaskscropped,517_alltaskscropped,116,undefined,16/02/201716:47:00
gdrgdaorgdai,1359_alltaskscropped,515_alltaskscropped,0,TRUE,13/03/201718:30:00
gdrgdaorgdai,1498_alltaskscropped,976_alltaskscropped,19,TRUE,13/03/201718:24:00
gdrgdaorgdai,655_alltaskscropped,1379_alltaskscropped,2,TRUE,13/03/201718:25:00
gdrgdaorgdai,1442_alltaskscropped,712_alltaskscropped,21,TRUE,13/03/201718:28:00
gdrgdaorgdai,591_alltaskscropped,1236_alltaskscropped,27,TRUE,13/03/201718:28:00
gdrgdaorgdai,1900_alltaskscropped,1460_alltaskscropped,28,TRUE,13/03/201718:29:00
gdrgdaorgdai,838_alltaskscropped,Y5lo,28,TRUE,13/03/201718:25:00
gdrgdaorgdai,436_alltaskscropped,1827_alltaskscropped,29,TRUE,13/03/201718:29:00
gdrgdaorgdai,1930_alltaskscropped,858_alltaskscropped,32,TRUE,13/03/201718:24:00
gdrgdaorgdai,80_alltaskscropped,1085_alltaskscropped,34,TRUE,13/03/201718:25:00
gdrgdaorgdai,1648_alltaskscropped,590_alltaskscropped,34,TRUE,13/03/201718:28:00
gdrgdaorgdai,952_alltaskscropped,225_alltaskscropped,37,TRUE,13/03/201718:36:00
gdrgdaorgdai,296_alltaskscropped,1913_alltaskscropped,37,undefined,17/02/201715:33:00
gdrgdaorgdai,966_alltaskscropped,180_alltaskscropped,41,TRUE,13/03/201718:36:00
gdrgdaorgdai,1497_alltaskscropped,694_alltaskscropped,41,TRUE,13/03/201718:25:00
gdrgdaorgdai,1371_alltaskscropped,1643_alltaskscropped,47,TRUE,13/03/201718:29:00
gdrgdaorgdai,1934_alltaskscropped,1471_alltaskscropped,51,TRUE,13/03/201718:22:00
gdrgdaorgdai,635_alltaskscropped,617_alltaskscropped,59,TRUE,13/03/201718:35:00
gdrgdaorgdai,1997_alltaskscropped,1348_alltaskscropped,66,TRUE,13/03/201718:35:00
gdrgdaorgdai,58_alltaskscropped,415_alltaskscropped,68,TRUE,13/03/201718:29:00
gdrgdaorgdai,124_alltaskscropped,1820_alltaskscropped,71,TRUE,13/03/201718:25:00
gdrgdaorgdai,1668_alltaskscropped,858_alltaskscropped,74,undefined,17/02/201715:33:00
gdrgdaorgdai,1709_alltaskscropped,745_alltaskscropped,79,TRUE,13/03/201718:37:00
gdrgdaorgdai,177_alltaskscropped,142_alltaskscropped,84,TRUE,13/03/201718:37:00
gdrgdaorgdai,1786_alltaskscropped,270_alltaskscropped,91,TRUE,13/03/201718:36:00
gdrgdaorgdai,731_alltaskscropped,1650_alltaskscropped,92,TRUE,13/03/201718:32:00
gdrgdaorgdai,490_alltaskscropped,1244_alltaskscropped,95,TRUE,13/03/201718:23:00
gdrgdaorgdai,1777_alltaskscropped,683_alltaskscropped,11,TRUE,13/03/201718:24:00
gdrgdaorgdai,239_alltaskscropped,1929_alltaskscropped,143,undefined,17/02/201715:24:00
gdrgdaorgdai,891_alltaskscropped,228_alltaskscropped,164,TRUE,13/03/201718:32:00
gdrgdaorgdai,1851_alltaskscropped,269_alltaskscropped,166,TRUE,13/03/201718:29:00
gdrgdaorgdai,208_alltaskscropped,1808_alltaskscropped,177,TRUE,13/03/201718:29:00
gdrgdaorgdai,530_alltaskscropped,1142_alltaskscropped,187,TRUE,13/03/201718:35:00
